img_path,subtype,case,patch_count,region
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0057/follicle8/img_x26880_y22528.tif,Reactive,JMR0057,63,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0789/follicle34/img_x50688_y42752.tif,Reactive,JMR0789,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle22/img_x26112_y33536.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle16/img_x24576_y30976.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle36/img_x23040_y39936.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle19/img_x49152_y26624.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle6/img_x13568_y20480.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2302/follicle33/img_x68352_y31232.tif,Reactive,JMR2302,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle10/img_x43776_y21760.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3257/follicle22/img_x47360_y35584.tif,Reactive,JMR3257,299,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle32/img_x29440_y41472.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2302/follicle6/img_x58624_y17920.tif,Reactive,JMR2302,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2452/follicle57/img_x60928_y34560.tif,Reactive,JMR2452,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2232/follicle5/img_x13824_y15360.tif,Reactive,JMR2232,65,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle12/img_x20736_y24832.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle11/img_x67072_y23296.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2298/follicle27/img_x26112_y20992.tif,Reactive,JMR2298,316,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0057/follicle14/img_x49152_y39168.tif,Reactive,JMR0057,63,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle22/img_x73216_y33792.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle12/img_x20480_y25088.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle9/img_x22272_y16128.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0569/follicle2/img_x31744_y11008.tif,Reactive,JMR0569,114,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle4/img_x32256_y10240.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle2/img_x17408_y15360.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle35/img_x30976_y33792.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle16/img_x24320_y38144.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle30/img_x18688_y28672.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1022/follicle1/img_x15360_y11776.tif,Reactive,JMR1022,298,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle42/img_x27904_y39680.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle1/img_x12032_y13056.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2205/follicle9/img_x16896_y12032.tif,Reactive,JMR2205,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle53/img_x42240_y56576.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle20/img_x31232_y40448.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1022/follicle13/img_x15104_y29952.tif,Reactive,JMR1022,298,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1022/follicle14/img_x12544_y34048.tif,Reactive,JMR1022,298,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3257/follicle7/img_x35072_y24576.tif,Reactive,JMR3257,299,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle31/img_x41216_y54528.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle35/img_x36864_y59136.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3223/follicle4/img_x17920_y20736.tif,Reactive,JMR3223,172,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1610/follicle5/img_x23552_y13312.tif,Reactive,JMR1610,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3140/follicle4/img_x35840_y14336.tif,Reactive,JMR3140,119,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1745/follicle10/img_x46592_y25600.tif,Reactive,JMR1745,350,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1077/follicle38/img_x26112_y27136.tif,Reactive,JMR1077,286,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1745/follicle11/img_x49920_y28416.tif,Reactive,JMR1745,350,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2107/follicle11/img_x40192_y17408.tif,Reactive,JMR2107,202,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle15/img_x21248_y20992.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2452/follicle43/img_x47360_y28672.tif,Reactive,JMR2452,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1077/follicle27/img_x18176_y23552.tif,Reactive,JMR1077,286,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle27/img_x67840_y37632.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1745/follicle11/img_x51200_y27904.tif,Reactive,JMR1745,350,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle71/img_x33024_y60928.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1077/follicle34/img_x23808_y26112.tif,Reactive,JMR1077,286,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle3/img_x24832_y15872.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle33/img_x21760_y32512.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2408/follicle3/img_x73984_y13056.tif,Reactive,JMR2408,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle15/img_x20480_y29952.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle21/img_x34816_y51456.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2302/follicle1/img_x44032_y15616.tif,Reactive,JMR2302,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1745/follicle14/img_x36096_y29952.tif,Reactive,JMR1745,350,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle57/img_x47872_y60928.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1022/follicle5/img_x18944_y22272.tif,Reactive,JMR1022,298,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle56/img_x27136_y47616.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle16/img_x25600_y22784.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle14/img_x26112_y20480.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle1/img_x15616_y17408.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle77/img_x20992_y66816.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2232/follicle1/img_x17152_y8704.tif,Reactive,JMR2232,65,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle53/img_x41984_y56576.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2302/follicle60/img_x32768_y55552.tif,Reactive,JMR2302,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle1/img_x19968_y7680.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0089/follicle22/img_x26112_y33280.tif,Reactive,JMR0089,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle28/img_x9728_y36352.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle1/img_x20224_y8704.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle4/img_x36864_y19456.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0569/follicle1/img_x20992_y10752.tif,Reactive,JMR0569,114,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0007/follicle1/img_x46080_y9472.tif,Reactive,JMR0007,92,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1077/follicle19/img_x30208_y22016.tif,Reactive,JMR1077,286,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle24/img_x48128_y57344.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle4/img_x38144_y20224.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0219/follicle2/img_x57344_y18432.tif,Reactive,JMR0219,327,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3257/follicle18/img_x62464_y30976.tif,Reactive,JMR3257,299,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle24/img_x23552_y26368.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2298/follicle10/img_x13056_y15104.tif,Reactive,JMR2298,316,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle9/img_x61952_y30720.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2408/follicle31/img_x23552_y25344.tif,Reactive,JMR2408,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle27/img_x67328_y37120.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle26/img_x56576_y26112.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1022/follicle13/img_x15360_y30976.tif,Reactive,JMR1022,298,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle15/img_x39936_y21248.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle30/img_x57600_y55808.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle18/img_x45056_y50176.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle30/img_x19968_y36864.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3257/follicle14/img_x35328_y28416.tif,Reactive,JMR3257,299,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1077/follicle33/img_x16128_y25088.tif,Reactive,JMR1077,286,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2452/follicle57/img_x60672_y34560.tif,Reactive,JMR2452,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2107/follicle1/img_x33792_y9472.tif,Reactive,JMR2107,202,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0789/follicle7/img_x37888_y15360.tif,Reactive,JMR0789,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle24/img_x49664_y56064.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2298/follicle25/img_x43008_y20992.tif,Reactive,JMR2298,316,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle44/img_x16128_y48384.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2291/follicle43/img_x55552_y36864.tif,Reactive,JMR2291,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3165/follicle17/img_x23296_y15616.tif,Reactive,JMR3165,215,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2205/follicle48/img_x25600_y34048.tif,Reactive,JMR2205,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2408/follicle29/img_x15360_y24320.tif,Reactive,JMR2408,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle12/img_x44288_y23552.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3165/follicle8/img_x13056_y12032.tif,Reactive,JMR3165,215,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2298/follicle9/img_x10240_y14336.tif,Reactive,JMR2298,316,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2517/follicle38/img_x96768_y46336.tif,Reactive,JMR2517,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2279/follicle11/img_x12288_y24832.tif,Reactive,JMR2279,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3223/follicle11/img_x48384_y24320.tif,Reactive,JMR3223,172,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2107/follicle7/img_x28672_y15872.tif,Reactive,JMR2107,202,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2408/follicle32/img_x46592_y25856.tif,Reactive,JMR2408,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle1/img_x27904_y9472.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle21/img_x18688_y33792.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2517/follicle14/img_x122624_y36096.tif,Reactive,JMR2517,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1364/follicle24/img_x42240_y47616.tif,Reactive,JMR1364,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle23/img_x27648_y41984.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle11/img_x27648_y22528.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2524/follicle21/img_x17664_y34304.tif,Reactive,JMR2524,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR3257/follicle16/img_x29440_y31232.tif,Reactive,JMR3257,299,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle3/img_x37888_y10752.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1126/follicle43/img_x22784_y39936.tif,Reactive,JMR1126,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2408/follicle5/img_x68352_y10752.tif,Reactive,JMR2408,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2298/follicle4/img_x32512_y13056.tif,Reactive,JMR2298,316,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle30/img_x19456_y38144.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2205/follicle12/img_x13568_y12544.tif,Reactive,JMR2205,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1434/follicle21/img_x33536_y52736.tif,Reactive,JMR1434,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2517/follicle33/img_x101120_y45568.tif,Reactive,JMR2517,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2302/follicle70/img_x43776_y68608.tif,Reactive,JMR2302,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle60/img_x9472_y56576.tif,Reactive,JMR1050,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR0789/follicle37/img_x51968_y45056.tif,Reactive,JMR0789,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR2452/follicle71/img_x56320_y44032.tif,Reactive,JMR2452,500,inside
/Dataset/Kurume_Dataset/tsuchimoto/data/Follicle_Dataset/size512_stride256/Reactive/JMR1050/follicle28/img_x9216_y35584.tif,Reactive,JMR1050,500,inside
